model,displ,cyl,trans,drive,fuel,stnd,underhood_id,veh_class,air_pollution_score,fe_calc_appr,city_mpg,hwy_mpg,cmb_mpg,unadj_cmb_mpg,greenhouse_gas_score,smartway
FORD Edge,3.5,6,Auto-L6,2WD,Gasoline,U2,8FMXT03.52EB,SUV,7.0,Drv,16.0,24.0,19.0,24.5555,7,no
FORD Edge,3.5,6,Auto-L6,4WD,Gasoline,U2,8FMXT03.52EB,SUV,7.0,Drv,15.0,22.0,18.0,22.8389,7,no
FORD Edge,3.5,6,Auto-L6,2WD,Gasoline,B5,8FMXT03.52EB,SUV,6.0,Drv,16.0,24.0,19.0,24.5555,5,no
FORD Edge,3.5,6,Auto-L6,4WD,Gasoline,B5,8FMXT03.52EB,SUV,6.0,Drv,15.0,22.0,18.0,22.8389,5,no
FORD Escape,2.3,4,Man-5,2WD,Gasoline,U2,8FMXT02.31EF,SUV,7.0,Drv,22.0,28.0,24.0,31.913,6,yes
FORD Escape,2.3,4,Auto-L4,2WD,Gasoline,B5,8FMXT02.31EA,SUV,6.0,Drv,20.0,26.0,22.0,29.2497,6,no
FORD Escape,2.3,4,Man-5,2WD,Gasoline,B5,8FMXT02.31EF,SUV,6.0,Drv,22.0,28.0,24.0,31.913,5,yes
FORD Escape,2.3,4,Auto-L4,4WD,Gasoline,B5,8FMXT02.31EA,SUV,6.0,Drv,19.0,24.0,21.0,27.2048,5,no
FORD Escape,2.3,4,Auto-L4,2WD,Gasoline,L2,8FMXT02.31EA,SUV,6.0,Drv,20.0,26.0,22.0,29.2497,5,no
FORD Escape,2.3,4,Auto-L4,4WD,Gasoline,L2,8FMXT02.31EA,SUV,6.0,Drv,19.0,24.0,21.0,27.2048,5,no
FORD Escape,3.0,6,Auto-L4,2WD,Gasoline,B5,8FMXT03.01EB,SUV,6.0,Drv,18.0,24.0,20.0,26.3806,9,no
FORD Escape,3.0,6,Auto-L4,4WD,Gasoline,B5,8FMXT03.02EC,SUV,6.0,Drv,17.0,22.0,19.0,24.6595,9,no
FORD Escape,3.0,6,Auto-L4,2WD,Gasoline,L2,8FMXT03.01EB,SUV,6.0,Drv,18.0,24.0,20.0,26.3806,6,no
FORD Escape,3.0,6,Auto-L4,4WD,Gasoline,L2,8FMXT03.02EC,SUV,6.0,Drv,17.0,22.0,19.0,24.6595,6,no
FORD Escape Hybrid,2.3,4,Auto-AV,2WD,Gasoline,S2,8FMXT02.32ZE,SUV,9.0,Drv,34.0,30.0,32.0,43.7088,5,yes
FORD Escape Hybrid,2.3,4,Auto-AV,4WD,Gasoline,S2,8FMXT02.32ZE,SUV,9.0,Drv,29.0,27.0,28.0,38.219,5,yes
FORD Escape Hybrid,2.3,4,Auto-AV,2WD,Gasoline,B3,8FMXT02.32ZE,SUV,8.0,Drv,34.0,30.0,32.0,43.7088,5,yes
FORD Escape Hybrid,2.3,4,Auto-AV,4WD,Gasoline,B3,8FMXT02.32ZE,SUV,8.0,Drv,29.0,27.0,28.0,38.219,5,yes
FORD Expedition,5.4,8,Auto-L6,2WD,Gasoline,U2,8FMXT05.44E6,SUV,7.0,Drv,12.0,18.0,14.0,18.5117,5,no
FORD Expedition,5.4,8,Auto-L6,2WD,Gasoline,B5,8FMXT05.44E6,SUV,6.0,Drv,12.0,18.0,14.0,18.5117,5,no
FORD Explorer,4.0,6,Auto-L5,2WD,Gasoline,B4,8FMXT04.03DB,SUV,7.0,Drv,14.0,20.0,16.0,20.8425,5,no
FORD Explorer,4.0,6,Auto-L5,4WD,Gasoline,B4,8FMXT04.03DB,SUV,7.0,Drv,13.0,19.0,15.0,19.6132,5,no
FORD Explorer,4.6,8,Auto-L6,2WD,Gasoline,U2,8FMXT04.63BX,SUV,7.0,Drv,13.0,20.0,16.0,19.9678,4,no
FORD Explorer,4.6,8,Auto-L6,2WD,Gasoline,U2,8FMXT04.63EZ,SUV,7.0,Drv,13.0,20.0,16.0,19.9678,4,no
FORD Explorer,4.6,8,Auto-L6,4WD,Gasoline,U2,8FMXT04.63BX,SUV,7.0,Drv,13.0,19.0,15.0,18.9287,4,no
FORD Explorer,4.6,8,Auto-L6,4WD,Gasoline,U2,8FMXT04.63EZ,SUV,7.0,Drv,13.0,19.0,15.0,18.9287,4,no
FORD Explorer,4.6,8,Auto-L6,2WD,Gasoline,B5,8FMXT04.63EZ,SUV,6.0,Drv,13.0,20.0,16.0,19.9678,3,no
FORD Explorer,4.6,8,Auto-L6,4WD,Gasoline,B5,8FMXT04.63EZ,SUV,6.0,Drv,13.0,19.0,15.0,18.9287,3,no
FORD Explorer Sport Trac,4.0,6,Auto-L5,2WD,Gasoline,B4,8FMXT04.03DB,pickup,7.0,Drv,14.0,20.0,16.0,20.8425,5,no
FORD Explorer Sport Trac,4.0,6,Auto-L5,4WD,Gasoline,B4,8FMXT04.03DB,pickup,7.0,Drv,13.0,19.0,15.0,19.6132,5,no
FORD Explorer Sport Trac,4.6,8,Auto-L6,2WD,Gasoline,U2,8FMXT04.63BX,pickup,7.0,Drv,13.0,20.0,16.0,19.9678,5,no
FORD Explorer Sport Trac,4.6,8,Auto-L6,2WD,Gasoline,U2,8FMXT04.63EZ,pickup,7.0,Drv,13.0,20.0,16.0,19.9678,5,no
FORD Explorer Sport Trac,4.6,8,Auto-L6,4WD,Gasoline,U2,8FMXT04.63BX,pickup,7.0,Drv,13.0,19.0,15.0,18.9287,5,no
FORD Explorer Sport Trac,4.6,8,Auto-L6,4WD,Gasoline,U2,8FMXT04.63EZ,pickup,7.0,Drv,13.0,19.0,15.0,18.9287,5,no
FORD Explorer Sport Trac,4.6,8,Auto-L6,2WD,Gasoline,B5,8FMXT04.63EZ,pickup,6.0,Drv,13.0,20.0,16.0,19.9678,5,no
FORD Explorer Sport Trac,4.6,8,Auto-L6,4WD,Gasoline,B5,8FMXT04.63EZ,pickup,6.0,Drv,13.0,19.0,15.0,18.9287,5,no
FORD F150,5.4,8,Auto-L4,2WD,Gasoline,B4,8FMXT05.44D7,pickup,7.0,Drv,13.0,17.0,14.0,18.4942,5,no
FORD F150,5.4,8,Auto-L4,4WD,Gasoline,B4,8FMXT05.44D7,pickup,7.0,Drv,13.0,17.0,14.0,18.0737,5,no
FORD F150,4.2,6,Auto-L4,2WD,Gasoline,L2,8FMXT04.23A4,pickup,6.0,Drv,14.0,19.0,16.0,20.6141,5,no
FORD F150,4.2,6,Man-5,2WD,Gasoline,L2,8FMXT04.23A4,pickup,6.0,Drv,14.0,20.0,16.0,21.0511,4,no
FORD F150,4.6,8,Auto-L4,2WD,Gasoline,L2,8FMXT04.63AB,pickup,6.0,Drv,14.0,19.0,16.0,19.9725,4,no
FORD F150,4.6,8,Auto-L4,4WD,Gasoline,L2,8FMXT04.63AB,pickup,6.0,Drv,13.0,17.0,14.0,18.6243,3,no
FORD F150,4.2,6,Auto-L4,2WD,Gasoline,B8,8FMXT04.23H4,pickup,3.0,Drv,14.0,19.0,16.0,20.6141,3,no
FORD F150,4.2,6,Man-5,2WD,Gasoline,B8,8FMXT04.23H4,pickup,3.0,Drv,14.0,20.0,16.0,21.0511,3,no
FORD F150,4.6,8,Auto-L4,2WD,Gasoline,B8,8FMXT04.63HB,pickup,3.0,Drv,14.0,19.0,16.0,19.9725,3,no
FORD F150,4.6,8,Auto-L4,4WD,Gasoline,B8,8FMXT04.63HB,pickup,3.0,Drv,13.0,17.0,14.0,18.6243,3,no
FORD F150,5.4,8,Auto-L4,2WD,Gasoline,B8,8FMXT05.44HA,pickup,3.0,Drv,13.0,17.0,14.0,18.4942,3,no
FORD F150,5.4,8,Auto-L4,4WD,Gasoline,B8,8FMXT05.44HA,pickup,3.0,Drv,13.0,17.0,14.0,18.0737,4,no
FORD F150 FFV,5.4,8,Auto-L4,4WD,ethanol/gas,B5,8FMXT05.44E2,pickup,6.0,Drv,9.0,12.0,10.0,12.9165,4,no
FORD F150 FFV,5.4,8,Auto-L4,2WD,ethanol/gas,B8,8FMXT05.44HF,pickup,3.0,Drv,10.0,13.0,11.0,14.1779,4,no
FORD F150 FFV,5.4,8,Auto-L4,4WD,ethanol/gas,B8,8FMXT05.44HF,pickup,3.0,Drv,9.0,12.0,10.0,12.9165,4,no
FORD F150 STX SE,5.4,8,Auto-L4,2WD,Gasoline,B4,8FMXT05.43DP,pickup,7.0,Drv,14.0,19.0,15.0,19.8954,4,no
FORD F150 STX SE,5.4,8,Auto-L4,2WD,Gasoline,B4,8FMXT05.44D7,pickup,7.0,Drv,14.0,19.0,15.0,19.8954,4,no
FORD F150 STX SE,5.4,8,Auto-L4,2WD,Gasoline,B8,8FMXT05.44HA,pickup,3.0,Drv,14.0,19.0,15.0,19.8954,3,no
FORD F150 STX SE FFV,5.4,8,Auto-L4,2WD,ethanol/gas,B8,8FMXT05.43HP,pickup,3.0,Drv,10.0,14.0,12.0,14.8766,3,no
FORD F150 STX SE FFV,5.4,8,Auto-L4,2WD,ethanol/gas,B8,8FMXT05.44HF,pickup,3.0,Drv,10.0,14.0,12.0,14.8766,3,no
FORD F150 Supercharged,5.4,8,Auto-L4,2WD,Gasoline,B8,8S3XT05.4IBB,pickup,3.0,Drv,12.0,15.0,13.0,16.5908,3,no
FORD Focus,2.0,4,Auto-L4,2WD,Gasoline,S2,8FMXV02.0VZP,small car,9.0,Drv,24.0,33.0,28.0,36.5654,4,yes
FORD Focus,2.0,4,Man-5,2WD,Gasoline,S2,8FMXV02.0VZP,small car,9.0,Drv,24.0,35.0,28.0,37.0031,3,yes
FORD Focus,2.0,4,Auto-L4,2WD,Gasoline,B3,8FMXV02.0VZP,small car,8.0,Drv,24.0,33.0,28.0,36.5654,4,yes
FORD Focus,2.0,4,Man-5,2WD,Gasoline,B3,8FMXV02.0VZP,small car,8.0,Drv,24.0,35.0,28.0,37.0031,4,yes
FORD Focus,2.0,4,Auto-L4,2WD,Gasoline,B4,8FMXV02.0VD4,small car,7.0,Drv,24.0,33.0,28.0,36.5654,4,yes
FORD Focus,2.0,4,Man-5,2WD,Gasoline,B4,8FMXV02.0VD4,small car,7.0,Drv,24.0,35.0,28.0,37.0031,4,yes
FORD Fusion,2.3,4,Auto-L5,2WD,Gasoline,S2,8FMXV02.3VZT,midsize car,9.0,Drv,20.0,28.0,23.0,30.5711,4,yes
FORD Fusion,3.0,6,Auto-L6,4WD,Gasoline,U2,8FMXV03.0VEK,midsize car,7.0,Drv,17.0,25.0,20.0,25.3634,4,yes
FORD Fusion,3.0,6,Auto-L6,2WD,Gasoline,U2,8FMXV03.0VEK,midsize car,7.0,Drv,18.0,26.0,21.0,26.9331,4,yes
FORD Fusion,2.3,4,Auto-L5,2WD,Gasoline,B5,8FMXV02.3VEU,midsize car,6.0,Drv,20.0,28.0,23.0,30.5711,4,yes
FORD Fusion,2.3,4,Man-5,2WD,Gasoline,B5,8FMXV02.3VEU,midsize car,6.0,Drv,20.0,29.0,23.0,30.7843,4,yes
FORD Fusion,3.0,6,Auto-L6,4WD,Gasoline,B5,8FMXV03.0VEK,midsize car,6.0,Drv,17.0,25.0,20.0,25.3634,4,no
FORD Fusion,3.0,6,Auto-L6,2WD,Gasoline,B5,8FMXV03.0VEK,midsize car,6.0,Drv,18.0,26.0,21.0,26.9331,4,no
FORD Mustang,4.0,6,Auto-L5,2WD,Gasoline,U2,8FMXV04.0VER,small car,7.0,Drv,16.0,24.0,19.0,24.687,4,no
FORD Mustang,4.0,6,Man-5,2WD,Gasoline,U2,8FMXV04.0VER,small car,7.0,Drv,17.0,26.0,20.0,26.1385,4,yes
FORD Mustang,4.6,8,Auto-L5,2WD,Gasoline,U2,8FMXV04.6VBB,small car,7.0,Drv,15.0,22.0,18.0,22.8382,4,no
FORD Mustang,4.6,8,Man-5,2WD,Gasoline,U2,8FMXV04.6VBB,small car,7.0,Drv,15.0,23.0,18.0,23.2505,3,no
FORD Mustang,4.0,6,Auto-L5,2WD,Gasoline,B5,8FMXV04.0VER,small car,6.0,Drv,16.0,24.0,19.0,24.687,3,no
FORD Mustang,4.0,6,Man-5,2WD,Gasoline,B5,8FMXV04.0VER,small car,6.0,Drv,17.0,26.0,20.0,26.1385,4,no
FORD Mustang,4.6,8,Auto-L5,2WD,Gasoline,B5,8FMXV05.4VEK,small car,6.0,Drv,15.0,22.0,18.0,22.8382,4,no
FORD Mustang,4.6,8,Man-5,2WD,Gasoline,B5,8FMXV05.4VEK,small car,6.0,Drv,15.0,23.0,18.0,23.2505,4,no
FORD Mustang,4.6,8,Auto-L5,2WD,Gasoline,L2,8FMXV05.4VEK,small car,6.0,Drv,15.0,22.0,18.0,22.8382,4,no
FORD Mustang,4.6,8,Man-5,2WD,Gasoline,L2,8FMXV05.4VEK,small car,6.0,Drv,15.0,23.0,18.0,23.2505,3,no
FORD Mustang,5.4,8,Man-6,2WD,Gasoline,B5,8FMXV05.4VEK,small car,6.0,Drv,14.0,20.0,16.0,20.4212,4,no
FORD Mustang,5.4,8,Man-6,2WD,Gasoline,L2,8FMXV05.4VEK,small car,6.0,Drv,14.0,20.0,16.0,20.4212,3,no
FORD Ranger,2.3,4,Auto-L5,2WD,Gasoline,U2,8FMXT02.31BA,pickup,7.0,Drv,19.0,24.0,21.0,26.8004,4,yes
FORD Ranger,2.3,4,Man-5,2WD,Gasoline,U2,8FMXT02.31BA,pickup,7.0,Drv,21.0,26.0,23.0,30.3187,3,yes
FORD Ranger,3.0,6,Auto-L5,2WD,Gasoline,U2,8FMXT03.01BK,pickup,7.0,Drv,15.0,20.0,17.0,21.5407,3,no
FORD Ranger,3.0,6,Man-5,2WD,Gasoline,U2,8FMXT03.01BK,pickup,7.0,Drv,16.0,22.0,18.0,23.4312,4,no
FORD Ranger,3.0,6,Auto-L5,2WD,Gasoline,U2,8FMXT03.02BB,pickup,7.0,Drv,15.0,20.0,17.0,21.5407,3,no
FORD Ranger,3.0,6,Man-5,2WD,Gasoline,U2,8FMXT03.02BB,pickup,7.0,Drv,16.0,22.0,18.0,23.4312,3,no
FORD Ranger,3.0,6,Auto-L5,4WD,Gasoline,U2,8FMXT03.02BB,pickup,7.0,Drv,14.0,19.0,16.0,20.3064,4,no
FORD Ranger,3.0,6,Man-5,4WD,Gasoline,U2,8FMXT03.02BB,pickup,7.0,Drv,15.0,20.0,17.0,21.6567,3,no
FORD Ranger,2.3,4,Auto-L5,2WD,Gasoline,B5,8FMXT02.31EL,pickup,6.0,Drv,19.0,24.0,21.0,26.8004,3,no
FORD Ranger,2.3,4,Man-5,2WD,Gasoline,B5,8FMXT02.31EL,pickup,6.0,Drv,21.0,26.0,23.0,30.3187,3,yes
FORD Ranger,3.0,6,Auto-L5,2WD,Gasoline,B5,8FMXT03.01EM,pickup,6.0,Drv,15.0,20.0,17.0,21.5407,3,no
FORD Ranger,3.0,6,Man-5,2WD,Gasoline,B5,8FMXT03.01EM,pickup,6.0,Drv,16.0,22.0,18.0,23.4312,3,no
FORD Ranger,3.0,6,Auto-L5,2WD,Gasoline,B5,8FMXT03.02EH,pickup,6.0,Drv,15.0,20.0,17.0,21.5407,3,no
FORD Ranger,3.0,6,Man-5,2WD,Gasoline,B5,8FMXT03.02EH,pickup,6.0,Drv,16.0,22.0,18.0,23.4312,3,no
FORD Ranger,3.0,6,Auto-L5,4WD,Gasoline,B5,8FMXT03.02EH,pickup,6.0,Drv,14.0,19.0,16.0,20.3064,3,no
FORD Ranger,3.0,6,Man-5,4WD,Gasoline,B5,8FMXT03.02EH,pickup,6.0,Drv,15.0,20.0,17.0,21.6567,3,no
FORD Ranger,4.0,6,Man-5,2WD,Gasoline,B5,8FMXT04.02EG,pickup,6.0,Drv,15.0,20.0,17.0,21.7508,3,no
FORD Ranger,4.0,6,Auto-L5,2WD,Gasoline,B5,8FMXT04.02EG,pickup,6.0,Drv,15.0,20.0,17.0,21.8343,3,no
FORD Ranger,4.0,6,Auto-L5,4WD,Gasoline,B5,8FMXT04.02EG,pickup,6.0,Drv,14.0,17.0,15.0,19.318,3,no
FORD Ranger,4.0,6,Man-5,4WD,Gasoline,B5,8FMXT04.02EG,pickup,6.0,Drv,15.0,19.0,16.0,21.2167,3,no
FORD Ranger,4.0,6,Man-5,2WD,Gasoline,L2,8FMXT04.02EG,pickup,6.0,Drv,15.0,20.0,17.0,21.7508,3,no
FORD Ranger,4.0,6,Auto-L5,2WD,Gasoline,L2,8FMXT04.02EG,pickup,6.0,Drv,15.0,20.0,17.0,21.8343,3,no
FORD Ranger,4.0,6,Auto-L5,4WD,Gasoline,L2,8FMXT04.02EG,pickup,6.0,Drv,14.0,17.0,15.0,19.318,3,no
FORD Ranger,4.0,6,Man-5,4WD,Gasoline,L2,8FMXT04.02EG,pickup,6.0,Drv,15.0,19.0,16.0,21.2167,3,no
FORD Taurus,3.5,6,Auto-L6,4WD,Gasoline,S2,8FMXV03.51ZL,large car,9.0,Drv,17.0,24.0,19.0,24.8679,3,no
FORD Taurus,3.5,6,Auto-L6,2WD,Gasoline,S2,8FMXV03.51ZL,large car,9.0,Drv,18.0,28.0,22.0,28.0113,4,yes
FORD Taurus,3.5,6,Auto-L6,4WD,Gasoline,B5,8FMXV03.5VEP,large car,6.0,Drv,17.0,24.0,19.0,24.8679,4,no
FORD Taurus,3.5,6,Auto-L6,2WD,Gasoline,B5,8FMXV03.5VEP,large car,6.0,Drv,18.0,28.0,22.0,28.0113,4,no
FORD Taurus X,3.5,6,Auto-L6,2WD,Gasoline,S2,8FMXV03.51ZL,SUV,9.0,Drv,16.0,24.0,19.0,24.5555,3,no
FORD Taurus X,3.5,6,Auto-L6,4WD,Gasoline,S2,8FMXV03.51ZL,SUV,9.0,Drv,15.0,22.0,18.0,22.8389,4,no
FORD Taurus X,3.5,6,Auto-L6,2WD,Gasoline,B5,8FMXV03.5VEP,SUV,6.0,Drv,16.0,24.0,19.0,24.5555,3,no
FORD Taurus X,3.5,6,Auto-L6,4WD,Gasoline,B5,8FMXV03.5VEP,SUV,6.0,Drv,15.0,22.0,18.0,22.8389,3,no
GMC Acadia,3.6,6,Auto-L6,2WD,Gasoline,B5,8GMXT03.6151,SUV,6.0,Drv,16.0,24.0,19.0,18.9273,3,no
GMC Acadia,3.6,6,Auto-L6,4WD,Gasoline,B5,8GMXT03.6151,SUV,6.0,Drv,16.0,22.0,18.0,17.9652,3,no
GMC Acadia,3.6,6,Auto-L6,2WD,Gasoline,L2,8GMXT03.6151,SUV,6.0,Drv,16.0,24.0,19.0,18.9273,3,no
GMC Acadia,3.6,6,Auto-L6,4WD,Gasoline,L2,8GMXT03.6151,SUV,6.0,Drv,16.0,22.0,18.0,17.9652,3,no
GMC Canyon,2.9,4,Man-5,2WD,Gasoline,B4,8GMXT02.9190,pickup,7.0,Drv,18.0,24.0,20.0,20.0312,3,yes
GMC Canyon,2.9,4,Auto-L4,2WD,Gasoline,B4,8GMXT02.9190,pickup,7.0,Drv,18.0,24.0,20.0,20.2206,3,yes
GMC Canyon,2.9,4,Auto-L4,2WD,Gasoline,B4,8GMXT02.9190,pickup,7.0,Drv,18.0,24.0,20.0,20.2891,3,yes
GMC Canyon,2.9,4,Man-5,4WD,Gasoline,B4,8GMXT02.9190,pickup,7.0,Drv,16.0,22.0,18.0,18.2998,3,no
GMC Canyon,2.9,4,Auto-L4,4WD,Gasoline,B4,8GMXT02.9190,pickup,7.0,Drv,17.0,22.0,19.0,19.0716,3,no
GMC Canyon,3.7,5,Auto-L4,2WD,Gasoline,B4,8GMXT03.7188,pickup,7.0,Drv,16.0,22.0,18.0,18.0947,4,no
GMC Canyon,3.7,5,Auto-L4,4WD,Gasoline,B4,8GMXT03.7188,pickup,7.0,Drv,15.0,20.0,17.0,16.742,4,no
GMC Canyon,3.7,5,Auto-L4,4WD,Gasoline,B4,8GMXT03.7188,pickup,7.0,Drv,15.0,21.0,17.0,16.9349,3,no
GMC Canyon,2.9,4,Man-5,2WD,Gasoline,B5,8GMXT02.9189,pickup,6.0,Drv,18.0,24.0,20.0,20.0312,3,no
GMC Canyon,2.9,4,Auto-L4,2WD,Gasoline,B5,8GMXT02.9189,pickup,6.0,Drv,18.0,24.0,20.0,20.2206,2,no
GMC Canyon,2.9,4,Auto-L4,2WD,Gasoline,B5,8GMXT02.9189,pickup,6.0,Drv,18.0,24.0,20.0,20.2891,2,no
GMC Canyon,2.9,4,Man-5,4WD,Gasoline,B5,8GMXT02.9189,pickup,6.0,Drv,16.0,22.0,18.0,18.2998,4,no
GMC Canyon,2.9,4,Auto-L4,4WD,Gasoline,B5,8GMXT02.9189,pickup,6.0,Drv,17.0,22.0,19.0,19.0716,4,no
GMC Canyon,3.7,5,Auto-L4,2WD,Gasoline,B5,8GMXT03.7187,pickup,6.0,Drv,14.0,18.0,15.0,15.0478,7,no
GMC Canyon,3.7,5,Auto-L4,2WD,Gasoline,B5,8GMXT03.7187,pickup,6.0,Drv,16.0,22.0,18.0,18.0947,7,no
GMC Canyon,3.7,5,Auto-L4,4WD,Gasoline,B5,8GMXT03.7187,pickup,6.0,Drv,15.0,20.0,17.0,16.742,6,no
GMC Canyon,3.7,5,Auto-L4,4WD,Gasoline,B5,8GMXT03.7187,pickup,6.0,Drv,15.0,21.0,17.0,16.9349,3,no
GMC Envoy,4.2,6,Auto-L4,2WD,Gasoline,B4,8GMXT04.2186,SUV,7.0,Drv,14.0,20.0,16.0,16.4085,3,no
GMC Envoy,4.2,6,Auto-L4,4WD,Gasoline,B4,8GMXT04.2186,SUV,7.0,Drv,14.0,20.0,16.0,16.0009,3,no
GMC Envoy,4.2,6,Auto-L4,2WD,Gasoline,B5,8GMXT04.2185,SUV,6.0,Drv,14.0,20.0,16.0,16.4085,3,no
GMC Envoy,4.2,6,Auto-L4,4WD,Gasoline,B5,8GMXT04.2185,SUV,6.0,Drv,14.0,20.0,16.0,16.0009,3,no
GMC Envoy,5.3,8,Auto-L4,2WD,Gasoline,L2,8GMXT06.0387,SUV,6.0,Drv,14.0,20.0,17.0,16.5272,3,no
GMC Envoy,5.3,8,Auto-L4,4WD,Gasoline,L2,8GMXT06.0387,SUV,6.0,Drv,13.0,19.0,16.0,15.5346,8,no
GMC Envoy,5.3,8,Auto-L4,2WD,Gasoline,B8,8GMXT06.0387,SUV,3.0,Drv,14.0,20.0,17.0,16.5272,8,no
GMC Envoy,5.3,8,Auto-L4,4WD,Gasoline,B8,8GMXT06.0387,SUV,3.0,Drv,13.0,19.0,16.0,15.5346,7,no
GMC Savana 1500,5.3,8,Auto-L4,4WD,ethanol/gas,B5,8GMXT05.3373,van,6.0,Drv,9.0,12.0,10.0,10.2922,7,no
GMC Savana 1500,5.3,8,Auto-L4,2WD,ethanol/gas,B5,8GMXT05.3373,van,6.0,Drv,9.0,12.0,10.0,10.3172,6,no
GMC Savana 1500,4.3,6,Auto-L4,2WD,Gasoline,B5,8GMXT04.3186,van,6.0,Drv,15.0,20.0,17.0,16.8172,6,no
GMC Savana 1500,4.3,6,Auto-L4,2WD,Gasoline,L2,8GMXT04.3186,van,6.0,Drv,15.0,20.0,17.0,16.8172,7,no
GMC Savana 1500,5.3,8,Auto-L4,4WD,Gasoline,B5,8GMXT05.3384,van,6.0,Drv,12.0,16.0,14.0,13.8375,7,no
GMC Savana 1500,5.3,8,Auto-L4,2WD,Gasoline,B5,8GMXT05.3384,van,6.0,Drv,12.0,16.0,14.0,13.8612,6,no
GMC Savana 1500,5.3,8,Auto-L4,4WD,Gasoline,B5,8GMXT05.3384,van,6.0,Drv,13.0,17.0,15.0,14.8322,6,no
GMC Savana 1500,5.3,8,Auto-L4,2WD,Gasoline,B5,8GMXT05.3384,van,6.0,Drv,14.0,18.0,15.0,15.2051,4,no
GMC Savana 1500,5.3,8,Auto-L4,4WD,Gasoline,L2,8GMXT05.3384,van,6.0,Drv,12.0,16.0,14.0,13.8375,4,no
GMC Savana 1500,5.3,8,Auto-L4,2WD,Gasoline,L2,8GMXT05.3384,van,6.0,Drv,12.0,16.0,14.0,13.8612,5,no
GMC Savana 1500,5.3,8,Auto-L4,4WD,Gasoline,L2,8GMXT05.3384,van,6.0,Drv,13.0,17.0,15.0,14.8322,5,no
GMC Savana 1500,5.3,8,Auto-L4,2WD,Gasoline,L2,8GMXT05.3384,van,6.0,Drv,14.0,18.0,15.0,15.2051,6,no
GMC Savana 2500,5.3,8,Auto-L4,4WD,ethanol/gas,B5,8GMXT05.3373,van,6.0,Drv,10.0,12.0,11.0,10.8163,6,no
GMC Savana 2500,5.3,8,Auto-L4,2WD,ethanol/gas,B5,8GMXT05.3373,van,6.0,Drv,9.0,12.0,10.0,10.3172,5,no
GMC Savana 2500,4.3,6,Auto-L4,2WD,Gasoline,B5,8GMXT04.3186,van,6.0,Drv,15.0,20.0,17.0,16.8172,5,no
GMC Savana 2500,4.3,6,Auto-L4,2WD,Gasoline,L2,8GMXT04.3186,van,6.0,Drv,15.0,20.0,17.0,16.8172,5,no
GMC Savana 2500,5.3,8,Auto-L4,2WD,Gasoline,B5,8GMXT05.3384,van,6.0,Drv,12.0,16.0,14.0,13.8612,5,no
GMC Savana 2500,5.3,8,Auto-L4,4WD,Gasoline,B5,8GMXT05.3384,van,6.0,Drv,13.0,17.0,15.0,14.8322,5,no
GMC Savana 2500,5.3,8,Auto-L4,2WD,Gasoline,B5,8GMXT05.3384,van,6.0,Drv,14.0,18.0,15.0,15.2051,5,no
GMC Savana 2500,5.3,8,Auto-L4,2WD,Gasoline,L2,8GMXT05.3384,van,6.0,Drv,12.0,16.0,14.0,13.8612,4,no
GMC Savana 2500,5.3,8,Auto-L4,4WD,Gasoline,L2,8GMXT05.3384,van,6.0,Drv,13.0,17.0,15.0,14.8322,4,no
GMC Savana 2500,5.3,8,Auto-L4,2WD,Gasoline,L2,8GMXT05.3384,van,6.0,Drv,14.0,18.0,15.0,15.2051,10,no
GMC Sierra 15,5.3,8,Auto-L4,2WD,ethanol/gas,B4,8GMXT05.3381,pickup,7.0,Drv,11.0,15.0,13.0,12.5186,10,no
GMC Sierra 15,5.3,8,Auto-L4,4WD,ethanol/gas,B4,8GMXT05.3381,pickup,7.0,Drv,11.0,14.0,12.0,12.0921,9,no
GMC Sierra 15,4.8,8,Auto-L4,2WD,Gasoline,B4,8GMXT05.3380,pickup,7.0,Drv,14.0,19.0,16.0,15.7911,9,no
GMC Sierra 15,4.8,8,Auto-L4,4WD,Gasoline,B4,8GMXT05.3380,pickup,7.0,Drv,14.0,18.0,16.0,15.5767,1,no
GMC Sierra 15,5.3,8,Auto-L4,2WD,Gasoline,B4,8GMXT05.3380,pickup,7.0,Drv,15.0,20.0,17.0,16.7789,1,no
GMC Sierra 15,5.3,8,Auto-L4,4WD,Gasoline,B4,8GMXT05.3380,pickup,7.0,Drv,14.0,19.0,16.0,16.0633,5,no
GMC Sierra 15,6.0,8,Auto-L4,2WD,Gasoline,B4,8GMXT06.0383,pickup,7.0,Drv,13.0,18.0,15.0,14.6046,5,no
GMC Sierra 15,6.0,8,Auto-L4,4WD,Gasoline,B4,8GMXT06.0383,pickup,7.0,Drv,13.0,17.0,14.0,14.4227,5,no
GMC Sierra 15,5.3,8,Auto-L4,2WD,ethanol/gas,B5,8GMXT05.3373,pickup,6.0,Drv,11.0,15.0,13.0,12.5186,5,no
GMC Sierra 15,5.3,8,Auto-L4,4WD,ethanol/gas,B5,8GMXT05.3373,pickup,6.0,Drv,11.0,14.0,12.0,12.0921,3,no
GMC Sierra 15,4.3,6,Auto-L4,2WD,Gasoline,B5,8GMXT04.3186,pickup,6.0,Drv,15.0,20.0,17.0,16.963,3,no
GMC Sierra 15,4.3,6,Auto-L4,4WD,Gasoline,B5,8GMXT04.3186,pickup,6.0,Drv,14.0,18.0,15.0,15.3576,3,no
